CustomerID,State,PlanType,InternetType,Contract,TenureMonths,MonthlyRecharge,TotalSpend,DataUsageGB,CallMinutes,CustomerServiceCalls,NetworkComplaints,Churn
BSNL296250,Kerala,Prepaid,4G,Annual,54,339.72,18227.76,44.02,840,2,2,Yes
BSNL362040,Karnataka,Prepaid,3G,Monthly,11,184.15,2160.19,27.18,1450,2,3,Yes
BSNL986909,Kerala,Prepaid,Broadband,Two Year,71,831.47,59001.9,23.57,206,1,0,No
BSNL361309,Andhra Pradesh,Prepaid,3G,Monthly,43,872.17,37464.37,4.65,1993,1,0,No
BSNL687891,Kerala,Prepaid,Broadband,Monthly,21,808.01,16992.37,17.3,157,3,1,Yes
BSNL806354,Karnataka,Prepaid,Broadband,Monthly,38,1010.93,38251.83,20.43,562,1,0,No
BSNL217116,Kerala,Postpaid,Broadband,Monthly,63,318.79,20019.32,22.08,975,2,1,Yes
BSNL104760,Andhra Pradesh,Postpaid,4G,Monthly,46,858.86,39368.97,46.0,1285,0,1,No
BSNL855352,Karnataka,Prepaid,4G,Monthly,20,1157.43,23009.62,4.19,1805,1,1,No
BSNL294231,Karnataka,Prepaid,Broadband,Annual,15,303.31,4670.52,9.58,152,2,1,No
BSNL185109,Karnataka,Postpaid,4G,Two Year,56,336.1,18680.2,12.87,1338,3,2,Yes
BSNL612731,Andhra Pradesh,Postpaid,4G,Monthly,71,346.16,24499.43,23.37,841,1,2,No
BSNL973288,Maharashtra,Postpaid,4G,Monthly,41,556.39,22784.15,34.78,1559,3,2,Yes
BSNL789317,Telangana,Postpaid,4G,Two Year,41,1084.88,44430.24,6.81,1531,4,1,Yes
BSNL828908,Tamil Nadu,Postpaid,4G,Annual,59,643.42,37956.07,32.33,1049,1,1,Yes
BSNL229006,Tamil Nadu,Prepaid,None,Monthly,13,439.95,5722.33,41.07,1774,0,1,No
BSNL946447,Karnataka,Prepaid,Broadband,Monthly,64,699.35,44590.77,29.36,1198,0,1,No
BSNL495213,Karnataka,Postpaid,4G,Two Year,12,312.96,3809.66,11.79,1286,3,2,Yes
BSNL245323,Maharashtra,Prepaid,4G,Monthly,22,661.62,14598.58,26.78,1491,2,0,No
BSNL658391,Telangana,Prepaid,None,Annual,47,310.42,14512.54,4.79,1754,0,1,No
BSNL156064,Andhra Pradesh,Postpaid,4G,Monthly,21,1166.79,24658.36,13.47,73,0,0,No
BSNL998370,Maharashtra,Prepaid,4G,Monthly,11,1156.58,12883.53,31.13,107,8,2,Yes
BSNL113430,Karnataka,Prepaid,3G,Two Year,33,913.15,30160.73,37.1,699,1,1,No
BSNL754872,Maharashtra,Postpaid,Broadband,Monthly,37,880.12,32724.75,35.77,1921,0,3,No
BSNL677241,Andhra Pradesh,Prepaid,4G,Monthly,68,1108.38,75544.73,35.96,1133,3,3,Yes
BSNL684929,Tamil Nadu,Prepaid,3G,Monthly,43,482.22,20856.24,28.81,1484,2,1,Yes
BSNL758024,Maharashtra,Postpaid,None,Monthly,15,349.56,5202.17,28.57,1755,4,3,Yes
BSNL532995,Telangana,Postpaid,3G,Monthly,60,356.24,21533.78,9.36,1747,7,1,Yes
BSNL578586,Kerala,Prepaid,None,Monthly,20,908.83,18240.21,45.2,1121,2,2,Yes
BSNL351919,Karnataka,Postpaid,4G,Annual,51,1130.83,57836.12,28.34,813,1,0,No
BSNL617040,Maharashtra,Prepaid,4G,Monthly,46,731.39,33664.02,31.46,1300,1,3,No
BSNL473880,Andhra Pradesh,Postpaid,None,Monthly,69,535.36,36810.17,43.74,855,0,0,No
BSNL500279,Karnataka,Postpaid,Broadband,Annual,12,896.42,10908.83,35.71,380,1,1,Yes
BSNL131610,Karnataka,Postpaid,None,Monthly,18,1135.93,20404.39,13.53,1005,0,0,No
BSNL222895,Tamil Nadu,Postpaid,4G,Monthly,60,1109.68,66529.75,17.37,1822,1,1,No
BSNL355314,Maharashtra,Prepaid,3G,Monthly,41,1142.39,46809.77,8.03,347,1,5,Yes
BSNL708161,Tamil Nadu,Postpaid,Broadband,Annual,62,951.63,58840.82,49.45,1164,0,1,No
BSNL422615,Tamil Nadu,Postpaid,4G,Monthly,61,751.57,45837.43,33.84,202,2,3,Yes
BSNL328982,Kerala,Prepaid,Broadband,Annual,10,768.07,7581.17,43.56,1576,0,0,No
BSNL921999,Kerala,Prepaid,3G,Monthly,34,1154.69,39122.03,48.14,1707,0,0,No
BSNL866734,Telangana,Prepaid,3G,Two Year,29,378.09,10991.96,43.36,627,0,1,No
BSNL898086,Andhra Pradesh,Prepaid,4G,Two Year,4,283.25,1152.89,1.76,1314,0,0,Yes
BSNL212977,Maharashtra,Prepaid,4G,Monthly,3,497.73,1643.95,32.62,251,3,0,Yes
BSNL980803,Tamil Nadu,Prepaid,4G,Two Year,53,395.46,20805.41,18.32,134,2,0,No
BSNL681828,Maharashtra,Prepaid,3G,Two Year,37,484.32,17802.94,46.0,658,1,0,No
BSNL831233,Tamil Nadu,Prepaid,3G,Monthly,66,154.41,10318.94,14.79,1216,1,4,Yes
BSNL639795,Kerala,Prepaid,Broadband,Two Year,31,1055.49,32543.12,39.24,1220,3,1,No
BSNL372997,Tamil Nadu,Prepaid,4G,Two Year,48,378.41,18259.08,18.32,790,5,3,Yes
BSNL100667,Maharashtra,Postpaid,Broadband,Monthly,41,467.21,19132.44,46.32,782,3,2,Yes
BSNL164345,Telangana,Postpaid,4G,Annual,11,883.57,9851.61,31.16,1650,1,0,No
BSNL517121,Andhra Pradesh,Prepaid,Broadband,Monthly,60,711.99,42812.61,6.89,552,1,3,Yes
BSNL306785,Telangana,Prepaid,3G,Monthly,1,238.05,313.47,8.21,1974,5,2,Yes
BSNL889695,Tamil Nadu,Prepaid,4G,Two Year,25,572.55,14366.79,37.06,286,2,2,Yes
BSNL467919,Andhra Pradesh,Prepaid,None,Monthly,40,679.54,27280.78,40.55,220,2,2,Yes
BSNL384628,Karnataka,Prepaid,3G,Two Year,5,436.37,2001.22,20.21,527,5,1,Yes
BSNL156555,Tamil Nadu,Postpaid,Broadband,Monthly,8,206.06,1641.09,6.73,1664,0,0,No
BSNL371621,Tamil Nadu,Prepaid,4G,Monthly,47,302.51,14194.57,19.91,1144,5,2,Yes
BSNL469771,Karnataka,Postpaid,4G,Monthly,32,928.99,29618.67,35.1,1634,0,0,No
BSNL633068,Kerala,Postpaid,Broadband,Two Year,1,621.86,742.46,15.31,1443,3,1,Yes
BSNL228800,Kerala,Prepaid,None,Monthly,11,515.18,5835.63,14.88,1775,0,1,No
BSNL637699,Karnataka,Prepaid,4G,Monthly,16,433.28,6970.59,7.66,691,3,1,No
BSNL743874,Tamil Nadu,Prepaid,4G,Two Year,45,703.88,31574.73,25.26,1184,3,1,No
BSNL127083,Andhra Pradesh,Prepaid,Broadband,Annual,29,753.3,22024.59,21.68,1448,0,0,No
BSNL616071,Tamil Nadu,Postpaid,4G,Annual,42,773.17,32481.29,43.17,1307,1,0,No
BSNL724469,Kerala,Prepaid,4G,Annual,24,364.67,8692.1,19.06,1281,3,3,Yes
BSNL582807,Andhra Pradesh,Prepaid,3G,Monthly,19,969.39,18328.73,26.09,1505,3,1,Yes
BSNL730536,Tamil Nadu,Prepaid,4G,Monthly,59,1058.61,62331.6,15.91,1073,2,2,Yes
BSNL178433,Tamil Nadu,Prepaid,4G,Monthly,39,1027.21,39925.47,27.58,1330,1,0,No
BSNL890726,Andhra Pradesh,Prepaid,Broadband,Monthly,30,1115.12,33436.74,19.36,1832,1,1,No
BSNL610381,Karnataka,Postpaid,4G,Monthly,67,1088.31,72728.55,20.55,705,5,1,Yes
BSNL728839,Andhra Pradesh,Prepaid,4G,Annual,8,1140.76,9027.16,32.27,1790,2,1,No
BSNL558681,Tamil Nadu,Postpaid,Broadband,Monthly,29,920.94,26580.46,9.09,991,1,1,No
BSNL966072,Kerala,Prepaid,3G,Two Year,56,1070.01,59998.8,49.88,1998,0,5,Yes
BSNL848800,Tamil Nadu,Prepaid,4G,Monthly,3,451.19,1542.66,29.87,1874,2,0,No
BSNL463113,Telangana,Prepaid,3G,Annual,1,810.26,985.2,23.12,1601,3,5,Yes
BSNL979167,Andhra Pradesh,Prepaid,4G,Annual,39,858.39,33598.5,29.33,137,1,0,No
BSNL285794,Karnataka,Prepaid,3G,Monthly,40,913.84,36526.53,4.19,1144,0,0,No
BSNL193098,Telangana,Prepaid,4G,Monthly,36,304.77,10905.13,39.3,1097,0,0,No
BSNL241693,Tamil Nadu,Prepaid,4G,Two Year,7,955.87,6546.24,8.74,368,0,0,No
BSNL944717,Maharashtra,Postpaid,4G,Annual,53,1163.57,61766.0,29.75,1165,2,0,No
BSNL682235,Kerala,Prepaid,4G,Annual,58,1125.38,65106.57,10.29,1386,2,0,Yes
BSNL275252,Andhra Pradesh,Prepaid,Broadband,Monthly,51,415.3,21070.62,14.33,908,0,0,No
BSNL267400,Karnataka,Prepaid,4G,Annual,8,408.11,3187.29,40.27,1955,0,1,Yes
BSNL135130,Maharashtra,Prepaid,None,Monthly,12,367.77,4261.51,30.12,888,3,5,Yes
BSNL483845,Karnataka,Prepaid,None,Annual,59,636.88,37642.9,34.91,1904,2,4,Yes
BSNL448844,Kerala,Prepaid,4G,Monthly,43,432.02,18637.02,35.39,1898,6,2,Yes
BSNL876670,Andhra Pradesh,Prepaid,4G,Monthly,61,306.57,18702.28,10.31,744,0,0,No
BSNL309673,Telangana,Postpaid,None,Annual,70,597.33,41661.27,3.06,437,1,2,Yes
BSNL426606,Kerala,Postpaid,4G,Two Year,42,742.34,30986.6,42.55,1841,2,2,No
BSNL421425,Telangana,Prepaid,4G,Two Year,36,605.4,21876.63,43.52,603,2,2,Yes
BSNL342784,Telangana,Postpaid,Broadband,Monthly,57,766.75,43894.3,36.78,695,1,7,Yes
BSNL888342,Maharashtra,Postpaid,4G,Monthly,66,1168.74,77331.8,18.58,589,0,3,No
BSNL485119,Kerala,Postpaid,4G,Annual,17,859.47,14624.66,19.05,1351,5,2,Yes
BSNL708330,Andhra Pradesh,Prepaid,4G,Two Year,60,909.2,54648.6,32.06,1515,0,1,No
BSNL602181,Telangana,Prepaid,4G,Monthly,17,886.11,15144.8,39.0,1930,4,1,Yes
BSNL721969,Andhra Pradesh,Prepaid,4G,Monthly,20,374.0,7550.83,49.12,1739,3,6,Yes
BSNL876746,Maharashtra,Prepaid,4G,Annual,53,352.49,18820.73,32.2,620,1,1,No
BSNL179613,Tamil Nadu,Prepaid,4G,Monthly,54,661.79,35778.07,18.52,431,4,3,Yes
BSNL395608,Telangana,Prepaid,3G,Two Year,30,760.5,22891.58,40.7,1345,2,4,Yes
BSNL970523,Maharashtra,Postpaid,3G,Two Year,22,903.89,19788.17,27.79,1729,1,1,No
BSNL565928,Karnataka,Prepaid,4G,Annual,22,634.43,13782.3,33.65,1932,3,2,Yes
BSNL326346,Andhra Pradesh,Prepaid,4G,Monthly,56,1021.39,57255.37,17.9,1076,1,1,Yes
BSNL200676,Karnataka,Prepaid,4G,Annual,56,528.98,29600.28,17.67,333,1,0,No
BSNL222038,Maharashtra,Prepaid,4G,Monthly,62,1032.95,63957.89,37.57,994,0,1,No
BSNL268581,Maharashtra,Prepaid,4G,Annual,23,257.07,6099.73,34.49,1439,1,0,No
BSNL958761,Kerala,Prepaid,4G,Monthly,51,472.86,24005.67,27.32,1196,1,0,No
BSNL951500,Karnataka,Prepaid,Broadband,Monthly,33,616.71,20367.37,33.88,704,4,2,Yes
BSNL564351,Maharashtra,Prepaid,3G,Monthly,16,816.91,13089.73,26.97,1995,3,0,Yes
BSNL296919,Maharashtra,Postpaid,None,Monthly,57,298.43,17011.71,8.8,1049,1,3,Yes
BSNL741611,Telangana,Prepaid,None,Monthly,46,692.02,32007.84,39.46,545,0,0,No
BSNL831888,Telangana,Prepaid,3G,Monthly,13,927.59,11858.76,7.12,1160,2,0,Yes
BSNL229138,Telangana,Prepaid,3G,Two Year,47,1109.57,52106.3,31.69,365,2,0,No
BSNL988457,Maharashtra,Prepaid,4G,Monthly,41,957.02,39086.85,44.75,592,0,2,No
BSNL846735,Andhra Pradesh,Prepaid,4G,Monthly,61,619.5,37811.44,1.2,1957,2,3,Yes
BSNL478675,Telangana,Prepaid,3G,Monthly,16,778.92,12549.98,15.78,1873,1,0,No
BSNL522445,Andhra Pradesh,Prepaid,4G,Annual,25,928.88,23247.84,18.27,731,3,1,Yes
BSNL190698,Tamil Nadu,Postpaid,4G,Two Year,25,448.0,11357.88,42.46,1662,3,0,Yes
BSNL949232,Karnataka,Prepaid,Broadband,Annual,28,872.72,24496.77,43.75,1668,1,7,Yes
BSNL874422,Telangana,Prepaid,4G,Monthly,52,1155.81,59949.28,11.02,989,3,0,Yes
BSNL916389,Tamil Nadu,Prepaid,4G,Monthly,24,359.31,8544.14,11.58,1411,3,1,Yes
BSNL292406,Tamil Nadu,Prepaid,Broadband,Annual,47,546.09,25530.51,11.11,1313,5,3,Yes
BSNL707521,Kerala,Prepaid,4G,Annual,40,1144.81,45600.1,28.09,1590,1,0,No
BSNL649168,Andhra Pradesh,Prepaid,None,Monthly,29,633.86,18372.89,14.38,252,0,1,No
BSNL191320,Tamil Nadu,Prepaid,3G,Monthly,44,696.42,30827.13,31.66,397,0,0,No
BSNL242890,Kerala,Prepaid,4G,Monthly,63,802.25,50420.16,8.83,1658,3,2,Yes
BSNL521541,Andhra Pradesh,Prepaid,Broadband,Monthly,63,634.69,40116.8,12.67,1504,4,1,Yes
BSNL574256,Maharashtra,Prepaid,Broadband,Monthly,18,624.92,11266.23,4.72,344,3,1,No
BSNL643340,Telangana,Prepaid,Broadband,Monthly,40,1148.13,45977.55,20.31,1723,3,2,No
BSNL874936,Tamil Nadu,Prepaid,4G,Monthly,23,483.5,11191.07,26.74,808,1,1,No
BSNL354433,Telangana,Postpaid,3G,Annual,58,703.99,40882.04,36.83,444,3,1,Yes
BSNL333108,Karnataka,Prepaid,Broadband,Annual,5,384.14,2105.16,19.6,1647,6,0,Yes
BSNL336862,Karnataka,Postpaid,4G,Monthly,18,337.4,6038.06,22.67,916,1,3,No
BSNL156749,Tamil Nadu,Prepaid,3G,Annual,62,1096.06,67775.8,38.52,302,1,0,No
BSNL820632,Maharashtra,Prepaid,None,Monthly,37,548.11,20411.07,30.49,1420,2,1,Yes
BSNL840090,Andhra Pradesh,Postpaid,Broadband,Two Year,53,910.65,48264.54,33.41,1058,3,0,No
BSNL447234,Maharashtra,Postpaid,4G,Annual,55,829.91,45796.22,33.5,1183,7,3,Yes
BSNL350493,Kerala,Prepaid,4G,Annual,25,1156.55,29019.93,42.95,145,4,5,Yes
BSNL983119,Telangana,Prepaid,3G,Monthly,62,941.86,58589.74,37.49,1162,3,3,Yes
BSNL578132,Maharashtra,Postpaid,4G,Two Year,38,902.68,34467.97,42.56,846,1,1,No
BSNL420974,Andhra Pradesh,Postpaid,4G,Monthly,34,645.3,21984.79,26.88,514,3,1,Yes
BSNL453275,Telangana,Prepaid,Broadband,Annual,27,1146.46,31128.52,6.86,1928,6,5,Yes
BSNL138855,Andhra Pradesh,Prepaid,None,Monthly,63,590.39,37061.19,28.82,1890,0,6,Yes
BSNL437865,Telangana,Postpaid,4G,Annual,67,1061.82,71144.01,46.16,1660,0,1,No
BSNL365036,Kerala,Prepaid,3G,Annual,56,333.79,18730.8,10.85,1390,1,4,Yes
BSNL164057,Andhra Pradesh,Postpaid,4G,Monthly,55,382.35,21181.03,32.7,1993,3,2,Yes
BSNL474907,Andhra Pradesh,Postpaid,3G,Monthly,66,770.97,51029.7,44.97,1393,1,0,No
BSNL988976,Telangana,Prepaid,Broadband,Two Year,35,433.74,15272.1,40.51,1016,3,3,Yes
BSNL570513,Telangana,Postpaid,None,Monthly,61,360.51,22092.35,13.77,1715,3,2,Yes
BSNL252995,Maharashtra,Postpaid,4G,Annual,48,372.86,18060.19,10.98,1392,3,1,Yes
BSNL371172,Andhra Pradesh,Postpaid,4G,Monthly,54,491.16,26390.69,1.37,508,0,0,No
BSNL769329,Tamil Nadu,Postpaid,3G,Monthly,63,617.58,38879.1,28.42,564,4,4,Yes
BSNL398309,Karnataka,Prepaid,Broadband,Monthly,55,503.75,27797.3,6.35,1761,2,1,Yes
BSNL188881,Andhra Pradesh,Postpaid,3G,Two Year,67,839.16,56233.44,47.32,909,0,0,No
BSNL997411,Tamil Nadu,Prepaid,Broadband,Annual,59,224.82,13114.09,18.16,1339,1,4,Yes
BSNL376647,Kerala,Postpaid,3G,Two Year,47,254.39,11818.25,7.21,1028,5,2,Yes
BSNL615702,Maharashtra,Prepaid,4G,Monthly,52,267.76,13996.99,31.62,1308,7,1,Yes
BSNL321448,Karnataka,Prepaid,4G,Annual,51,1075.27,55023.35,47.46,130,3,3,Yes
BSNL324761,Kerala,Postpaid,Broadband,Monthly,34,784.46,26818.68,43.9,624,1,1,No
BSNL417560,Karnataka,Prepaid,None,Monthly,69,171.78,11805.55,23.1,128,1,1,No
BSNL734101,Kerala,Prepaid,3G,Monthly,42,192.52,8083.96,37.21,1774,1,1,No
BSNL962633,Maharashtra,Prepaid,4G,Monthly,41,677.04,27805.23,33.69,107,3,2,No
BSNL699952,Maharashtra,Prepaid,Broadband,Annual,61,288.79,17737.75,26.62,1977,0,1,No
BSNL496497,Kerala,Prepaid,Broadband,Two Year,15,254.52,3916.97,10.89,1450,2,2,Yes
BSNL659938,Maharashtra,Prepaid,Broadband,Monthly,27,233.17,6241.68,47.23,1898,1,1,No
BSNL703468,Tamil Nadu,Prepaid,None,Monthly,20,461.69,9071.65,48.51,1807,1,2,No
BSNL589196,Telangana,Prepaid,4G,Annual,4,759.26,3047.54,8.11,1565,1,1,Yes
BSNL983701,Andhra Pradesh,Prepaid,4G,Two Year,26,497.92,12810.49,31.25,656,0,0,No
BSNL915172,Andhra Pradesh,Prepaid,4G,Monthly,66,890.61,58725.95,47.76,964,0,0,No
BSNL375174,Karnataka,Prepaid,4G,Monthly,36,475.17,17158.2,49.14,133,2,0,No
BSNL602200,Andhra Pradesh,Prepaid,Broadband,Monthly,18,869.95,15635.83,2.48,1026,0,0,No
BSNL153162,Karnataka,Prepaid,3G,Monthly,5,836.46,4188.81,48.5,1434,0,0,No
BSNL799941,Andhra Pradesh,Prepaid,4G,Monthly,21,1191.9,24930.19,16.92,392,2,1,Yes
BSNL704333,Telangana,Prepaid,None,Monthly,2,1182.05,2283.24,31.67,1749,0,0,No
BSNL226248,Telangana,Prepaid,4G,Monthly,64,797.18,51032.51,32.32,1937,1,4,Yes
BSNL372336,Karnataka,Prepaid,Broadband,Monthly,40,323.07,13040.47,43.43,165,0,1,No
BSNL365561,Andhra Pradesh,Prepaid,4G,Two Year,66,949.43,62576.79,47.02,829,6,5,Yes
BSNL685517,Karnataka,Prepaid,4G,Monthly,44,1168.73,51504.92,35.54,854,2,3,Yes
BSNL970699,Kerala,Prepaid,4G,Two Year,10,885.0,8943.84,3.11,1179,2,0,No
BSNL407231,Andhra Pradesh,Prepaid,4G,Monthly,15,588.22,8853.05,31.97,689,0,0,No
BSNL652231,Maharashtra,Prepaid,Broadband,Monthly,5,734.55,3634.17,14.44,373,1,1,Yes
BSNL808731,Telangana,Prepaid,3G,Monthly,12,421.87,5069.59,10.42,557,0,0,No
BSNL468261,Andhra Pradesh,Postpaid,3G,Two Year,69,732.97,50466.28,2.26,705,4,0,No
BSNL208649,Tamil Nadu,Postpaid,4G,Monthly,26,696.08,18133.47,39.52,1926,0,2,No
BSNL741348,Telangana,Prepaid,3G,Monthly,48,643.02,30736.16,9.59,208,2,1,Yes
BSNL652543,Karnataka,Prepaid,Broadband,Two Year,14,789.78,11211.36,30.64,666,1,2,Yes
BSNL486464,Tamil Nadu,Postpaid,4G,Monthly,26,752.03,19438.87,14.75,381,2,2,Yes
BSNL406685,Karnataka,Postpaid,4G,Two Year,62,1123.9,69625.03,23.04,660,4,1,Yes
BSNL893923,Tamil Nadu,Prepaid,None,Monthly,51,282.07,14291.49,43.12,349,2,2,Yes
BSNL525597,Andhra Pradesh,Prepaid,4G,Monthly,31,150.3,4719.0,6.53,452,1,0,No
BSNL836962,Karnataka,Postpaid,3G,Monthly,40,508.69,20173.07,33.26,460,0,1,No
BSNL529293,Karnataka,Prepaid,4G,Two Year,59,914.38,53936.51,33.03,1418,0,0,No
BSNL879055,Telangana,Postpaid,4G,Monthly,26,975.41,25427.34,19.94,939,1,0,No
BSNL359761,Tamil Nadu,Prepaid,4G,Monthly,42,346.49,14503.63,44.45,663,0,1,Yes
BSNL964453,Karnataka,Prepaid,4G,Annual,41,534.6,22105.94,29.6,306,3,1,No
BSNL765532,Tamil Nadu,Prepaid,4G,Monthly,24,764.11,18489.66,44.77,591,0,0,No
BSNL981459,Andhra Pradesh,Prepaid,4G,Two Year,57,763.51,43490.18,28.54,664,4,3,Yes
BSNL787469,Telangana,Prepaid,3G,Annual,63,997.15,62948.6,37.82,1925,0,1,No
BSNL378918,Maharashtra,Prepaid,Broadband,Monthly,56,805.61,45144.02,29.98,54,0,0,Yes
BSNL672444,Andhra Pradesh,Postpaid,4G,Annual,2,198.91,561.39,17.37,1150,1,0,Yes
BSNL794138,Karnataka,Prepaid,4G,Annual,52,289.78,14893.9,32.54,1079,2,4,Yes
BSNL530157,Tamil Nadu,Prepaid,3G,Annual,4,681.31,2847.92,4.9,174,2,3,Yes
BSNL514942,Tamil Nadu,Postpaid,3G,Monthly,13,365.73,4881.99,1.43,1185,3,2,Yes
BSNL198707,Karnataka,Prepaid,None,Monthly,17,965.52,16518.53,9.07,550,3,1,Yes
BSNL941486,Kerala,Prepaid,Broadband,Two Year,68,1161.6,79024.79,34.19,1522,6,3,Yes
BSNL857747,Andhra Pradesh,Prepaid,4G,Monthly,57,634.72,36372.46,22.98,180,6,1,Yes
BSNL247655,Tamil Nadu,Postpaid,Broadband,Monthly,56,818.13,45977.21,21.58,651,3,2,Yes
BSNL865095,Maharashtra,Prepaid,4G,Monthly,14,270.68,3820.13,7.64,369,0,1,No
BSNL344539,Telangana,Prepaid,Broadband,Two Year,30,637.19,18964.74,33.64,361,2,1,Yes
BSNL595373,Tamil Nadu,Prepaid,3G,Two Year,52,827.38,42826.53,26.0,1753,4,0,Yes
BSNL546478,Andhra Pradesh,Prepaid,4G,Annual,15,369.45,5705.33,42.52,1827,3,0,No
BSNL565006,Karnataka,Postpaid,4G,Monthly,25,853.38,21408.49,25.82,140,0,2,No
BSNL596068,Andhra Pradesh,Prepaid,Broadband,Monthly,51,494.6,25313.5,37.65,1870,0,1,No
BSNL913349,Telangana,Postpaid,3G,Monthly,25,518.74,12909.99,22.07,1969,5,1,No
BSNL595549,Telangana,Postpaid,3G,Two Year,60,405.37,24517.29,40.44,1152,2,2,Yes
BSNL994654,Maharashtra,Postpaid,4G,Annual,25,943.2,23774.97,32.12,1253,1,3,Yes
BSNL698571,Telangana,Prepaid,Broadband,Monthly,8,565.71,4396.11,18.65,414,4,3,Yes
BSNL768743,Karnataka,Prepaid,4G,Monthly,8,190.81,1723.54,40.41,887,0,0,No
BSNL474166,Telangana,Prepaid,4G,Monthly,32,1020.81,32846.03,36.12,520,3,2,No
BSNL304823,Tamil Nadu,Postpaid,4G,Monthly,60,690.38,41395.3,48.76,418,2,4,Yes
BSNL603011,Tamil Nadu,Prepaid,3G,Two Year,7,714.64,5140.14,11.7,393,5,3,Yes
BSNL429204,Kerala,Postpaid,4G,Two Year,44,648.19,28532.34,42.5,1661,1,0,No
BSNL367082,Karnataka,Postpaid,Broadband,Monthly,58,623.9,36383.16,9.66,1913,2,0,No
BSNL629714,Karnataka,Prepaid,4G,Monthly,23,1003.46,23125.73,28.28,387,3,2,Yes
BSNL344495,Kerala,Prepaid,None,Annual,68,248.25,17070.6,33.09,699,4,2,Yes
BSNL932141,Karnataka,Postpaid,3G,Monthly,53,234.46,12471.1,43.3,974,4,2,Yes
BSNL466482,Andhra Pradesh,Prepaid,4G,Annual,61,325.12,19650.76,20.69,356,2,4,Yes
BSNL513796,Maharashtra,Prepaid,3G,Monthly,7,321.04,2232.47,43.15,603,1,1,No
BSNL806984,Kerala,Prepaid,3G,Two Year,5,760.86,3959.13,11.36,1256,0,0,No
BSNL674737,Maharashtra,Postpaid,4G,Annual,10,661.93,6780.23,30.43,1063,1,1,Yes
BSNL506299,Telangana,Prepaid,Broadband,Monthly,46,1080.0,49581.48,2.2,1303,1,1,Yes
BSNL169367,Andhra Pradesh,Prepaid,4G,Monthly,69,1098.37,75870.39,10.22,1309,2,1,No
BSNL467660,Karnataka,Prepaid,4G,Monthly,42,861.35,36177.1,25.25,1136,1,1,Yes
BSNL840118,Karnataka,Prepaid,4G,Monthly,43,987.87,42626.88,37.19,704,2,0,No
BSNL305917,Kerala,Prepaid,4G,Annual,14,951.56,13217.96,13.97,734,2,1,No
BSNL554219,Karnataka,Prepaid,4G,Annual,36,625.48,22654.39,47.03,429,1,1,No
BSNL422470,Maharashtra,Prepaid,4G,Monthly,47,912.55,42994.9,29.04,1968,0,0,No
BSNL947922,Karnataka,Prepaid,4G,Monthly,56,1019.96,57209.65,14.1,860,2,1,No
BSNL768496,Andhra Pradesh,Postpaid,4G,Annual,53,358.01,19083.71,40.19,627,0,0,No
BSNL695469,Telangana,Prepaid,4G,Annual,61,904.43,55337.22,44.1,1200,2,0,No
BSNL740943,Telangana,Prepaid,4G,Monthly,27,799.95,21760.52,40.69,484,4,1,Yes
BSNL325015,Telangana,Postpaid,4G,Two Year,56,880.82,49515.0,44.46,1038,0,0,No
BSNL728693,Tamil Nadu,Postpaid,Broadband,Annual,33,422.54,13769.25,23.98,1093,0,0,No
BSNL428350,Kerala,Prepaid,Broadband,Monthly,36,636.17,22848.76,30.25,535,0,0,No
BSNL438080,Karnataka,Prepaid,Broadband,Two Year,29,1026.07,29640.25,28.55,1151,0,0,No
BSNL833701,Telangana,Prepaid,4G,Two Year,15,708.44,10652.07,36.71,915,1,0,No
BSNL225530,Tamil Nadu,Prepaid,3G,Monthly,65,567.56,36928.94,13.61,1089,2,2,No
BSNL510961,Andhra Pradesh,Prepaid,4G,Monthly,71,1115.99,79370.08,32.22,1378,4,0,Yes
BSNL800324,Telangana,Postpaid,4G,Monthly,17,166.63,2680.53,17.23,411,1,0,No
BSNL448242,Telangana,Postpaid,3G,Monthly,71,774.83,55119.26,2.56,1908,6,3,Yes
BSNL535258,Telangana,Prepaid,4G,Annual,42,1005.37,42100.09,48.75,225,6,3,Yes
BSNL990539,Tamil Nadu,Prepaid,4G,Two Year,1,198.21,327.94,48.33,807,0,1,No
BSNL224449,Telangana,Prepaid,4G,Monthly,36,285.05,10069.75,16.38,173,0,0,No
BSNL224591,Maharashtra,Prepaid,3G,Monthly,35,583.17,20548.31,6.21,1571,2,1,No
BSNL774707,Andhra Pradesh,Postpaid,3G,Two Year,22,1059.67,23292.37,36.71,242,2,1,Yes
BSNL470032,Kerala,Prepaid,3G,Annual,38,486.97,18649.46,18.17,1305,0,1,No
BSNL327203,Andhra Pradesh,Prepaid,4G,Monthly,52,852.55,44419.28,47.53,1265,0,0,No
BSNL753893,Telangana,Prepaid,4G,Monthly,64,231.11,14808.48,18.03,1097,5,1,Yes
BSNL516137,Telangana,Prepaid,None,Monthly,38,564.34,21291.23,17.44,435,3,3,Yes
BSNL427730,Telangana,Prepaid,Broadband,Monthly,4,814.11,3079.47,12.53,136,3,0,No
BSNL290483,Maharashtra,Postpaid,4G,Annual,66,1037.67,68544.67,4.3,211,3,1,Yes
BSNL255199,Kerala,Prepaid,4G,Monthly,23,348.87,8194.03,6.63,1178,1,1,No
BSNL709916,Tamil Nadu,Prepaid,Broadband,Monthly,71,851.61,60533.48,34.83,64,0,1,Yes
BSNL805043,Telangana,Prepaid,3G,Annual,10,915.55,9116.74,18.71,1250,0,1,No
